股票代號,股票名稱,產業,收盤價,今日漲跌%,VCP強度,Pivot進場價,建議停損,距高點%,縮量次數,量比,成交量(股),更新日期,RS分數
7610,聯友金屬-創,其他,2360.0,-2.2774327122153206,99,2545.0,2194.8,7.269155206286837,5,0.8581894099324741,156451,2026-06-24,100
2344,華邦電,電子,205.0,-3.0732860520094563,99,233.5,190.65,12.205567451820128,8,1.1597717428037588,249387483,2026-06-24,99
3026,禾伸堂,電子,796.0,-1.4851485148514851,99,909.12,740.28,12.442453277614709,2,0.8913705818102071,2535286,2026-06-24,99
8021,尖點,其他,570.0,0.5291005291005291,99,627.0,530.1,9.090909090909092,4,1.5356062880448427,1628879,2026-06-24,99
2327,國巨*,電子,1050.0,2.941176470588235,99,1120.0,976.5,6.25,3,1.3672871776810005,49034604,2026-06-24,98
3189,景碩,電子,739.0,1.6506189821182942,99,796.0,687.27,7.160804020100503,1,0.9278138386648355,29903221,2026-06-24,98
8046,南電,其他,955.0,5.060506050605061,99,966.0,888.15,7.729468599033816,3,1.013340204690193,24624943,2026-06-24,98
2408,南亞科,電子,443.5,-2.42024202420242,99,505.0,412.46,12.178217821782178,8,0.9361931317424775,124092793,2026-06-24,97
3037,欣興,電子,931.0,-4.414784394250513,99,1130.0,865.83,17.61061946902655,4,0.9820632314225772,27066479,2026-06-24,97
6831,邁科,其他,852.0,2.6506024096385543,99,885.0,792.36,3.728813559322034,5,0.7255524852378737,1820897,2026-06-24,97
2337,旺宏,電子,172.0,0.0,99,192.0,159.96,10.416666666666668,4,0.5478675503412299,113888435,2026-06-24,96
2492,華新科,電子,590.0,2.2530329289428077,99,645.0,548.7,8.527131782945736,5,1.0612369812125462,3602083,2026-06-24,96
4764,雙鍵,其他,321.0,-7.35930735930736,99,365.0,298.53,12.414733969986358,5,1.293086481906268,1106884,2026-06-24,96
2383,台光電,電子,5560.0,-2.456140350877193,99,6045.0,5170.8,8.02315963606286,5,0.8598513064447528,1750118,2026-06-24,95
3167,大量,電子,793.0,1.6666666666666667,99,1015.0,737.49,21.87192118226601,6,1.2859569856991313,316586,2026-06-24,95
2426,鼎元,電子,93.3,-1.4783462952480713,99,98.8,86.77,5.566801447484516,3,1.4950587604071959,28622853,2026-06-24,94
3481,群創,電子,69.4,5.151517463452889,99,72.6,64.54,4.407709387738974,3,0.8368468668949365,1096395952,2026-06-24,94
4958,臻鼎-KY,其他,587.0,0.0,99,654.0,545.91,10.244648318042813,1,0.888631087980263,27062625,2026-06-24,94
2478,大毅,電子,240.0,7.38255033557047,99,241.0,223.2,0.4149377593360996,4,2.020019100110607,2796464,2026-06-24,93
2472,立隆電,電子,361.0,-0.5509641873278237,99,432.5,335.73,16.53179190751445,3,1.1640354575410976,8786243,2026-06-24,92
7769,鴻勁,其他,6755.0,-0.8076358296622614,99,8465.0,6282.15,20.200826934435913,5,0.7134049936400113,623650,2026-06-24,92
8996,高力,其他,1450.0,0.0,99,1680.0,1348.5,13.690476190476192,6,1.2064121015942137,853380,2026-06-24,92
3006,晶豪科,電子,246.5,0.6122448979591837,99,273.5,229.24,9.87202925045704,8,0.5802284565523327,15729735,2026-06-24,91
3532,台勝科,電子,365.0,-2.1447721179624666,99,426.0,339.45,14.319248826291082,7,1.125451683254597,627535,2026-06-24,91
3711,日月光投控,電子,653.0,-1.3595166163141994,99,700.0,607.29,6.714285714285714,6,1.0108257359755448,35834274,2026-06-24,91
6715,嘉基,其他,513.0,-9.84182776801406,99,569.0,477.09,9.84182776801406,5,0.7575135491429192,1333961,2026-06-24,91
1727,中華化,傳產,95.0,-1.5544041450777202,99,103.5,88.35,15.178571428571427,4,0.5718509573963829,5063493,2026-06-24,90
3443,創意,半導體,4880.0,3.28042328042328,99,5594.51,4538.4,17.609540827063654,7,1.0245566166665745,1742882,2026-06-24,90
6451,訊芯-KY,其他,631.0,5.87248322147651,99,756.0,586.83,16.534391534391535,5,1.145468376502291,7611891,2026-06-24,90
2243,宏旭-KY,傳產,51.0,9.559615114658493,99,51.7,47.43,1.3539666394768037,4,1.3758606303253178,716097,2026-06-24,89
3016,嘉晶,電子,137.5,-9.836065573770492,99,153.0,127.88,10.130718954248366,6,1.4606939606446467,18836948,2026-06-24,89
3090,日電貿,電子,303.0,0.1652892561983471,99,365.0,281.79,16.986301369863014,4,1.6362194616615617,1458719,2026-06-24,89
2303,聯電,電子,178.0,4.705882352941177,99,185.5,165.54,4.0431266846361185,4,1.1230540931413628,565060877,2026-06-24,86
6834,天二科技,其他,122.5,9.865470852017937,99,122.5,113.93,0.0,3,2.1738671389515423,5845268,2026-06-24,86
6672,騰輝電子-KY,其他,263.5,5.8232931726907635,99,264.5,245.06,0.3780718336483932,6,0.7865626532304236,6872608,2026-06-24,85
8150,南茂,其他,103.0,-3.286384976525822,99,114.0,95.79,9.649122807017543,6,1.2089651328579978,37139083,2026-06-24,85
2305,全友,電子,38.9,4.851760446872781,99,39.15,36.18,0.6385695791984712,6,1.6773453911906553,3195229,2026-06-24,84
2467,志聖,電子,588.0,1.3793103448275863,99,685.49,546.84,14.222447059383917,7,0.5864891552663751,950725,2026-06-24,84
1809,中釉,傳產,54.3,0.7421107604043211,99,61.8,50.5,12.135922479918674,7,1.022656400375957,9859763,2026-06-24,83
2484,希華,電子,69.3,10.00000484406002,99,76.1,64.45,8.935605201983963,5,1.925433102938878,27474777,2026-06-24,83
6213,聯茂,電子,309.0,9.9644128113879,99,312.0,287.37,4.037267080745342,5,0.9163291749828311,25453348,2026-06-24,83
6531,愛普*,其他,1070.0,1.9047619047619049,99,1296.11,995.1,17.445033179101717,9,0.6699853722853567,4947754,2026-06-24,83
2454,聯發科,半導體,4285.0,-5.512679162072767,99,4970.0,3985.05,13.782696177062373,5,0.9019853699568376,16352753,2026-06-24,82
2489,瑞軒,電子,47.1,-0.5279831215551912,99,53.2,43.8,18.370887605995858,9,0.8825454464745591,20063144,2026-06-24,81
3229,晟鈦,電子,46.65,-5.757572674992108,99,54.4,43.38,14.246323129813163,6,0.7741950933824505,1139445,2026-06-24,81
2486,一詮,電子,255.0,-3.7735849056603774,99,299.0,237.15,19.663557504770942,5,1.0595426360948925,8004855,2026-06-24,80
2351,順德,電子,217.5,9.848484848484848,99,233.0,202.28,6.652360515021459,7,0.8295027750246031,11689450,2026-06-24,79
6257,矽格,電子,242.5,2.320675105485232,99,252.5,225.52,3.9603960396039604,8,0.7840429525417398,12083058,2026-06-24,79
2455,全新,電子,397.0,-0.25125628140703515,99,447.5,369.21,13.695652173913043,4,1.4606415172622014,1797601,2026-06-24,78
8438,昶昕,其他,97.1,-3.8613876493850556,99,102.5,90.3,13.303572790963308,5,1.1078426207736678,3268978,2026-06-24,78
2464,盟立,電子,174.5,1.4534883720930232,99,202.0,162.28,13.613861386138614,7,0.6569571794415522,7154815,2026-06-24,76
6141,柏承,電子,38.75,9.929078014184398,99,47.45,36.04,18.335090881040696,8,0.5668215194862503,2707567,2026-06-24,76
2399,映泰,電子,54.3,6.679759546673083,99,57.5,50.5,5.56521871815557,7,0.8344499724905835,20739821,2026-06-24,75
3450,聯鈞,電子,581.0,-5.065359477124183,99,612.0,540.33,5.065359477124183,5,0.8246991042024637,16117733,2026-06-24,73
3673,TPK-KY,電子,83.6,1.703164936563717,99,98.9,77.75,15.470174737817674,9,0.8348540820580844,22006796,2026-06-24,73
6405,悅城,其他,68.9,1.6224165554703094,99,89.1,64.08,22.671152967650425,4,1.220303679291439,4021141,2026-06-24,73
6197,佳必琪,電子,359.5,2.7142857142857144,99,361.5,334.34,0.5532503457814661,7,0.7929239773634893,3762503,2026-06-24,71
3028,增你強,電子,79.4,0.6337135492145737,99,85.0,73.84,6.588233498965993,7,0.6112591996197786,2427779,2026-06-24,69
4919,新唐,其他,186.0,-4.370179948586118,99,229.0,172.98,19.130434782608695,4,0.8651488684169162,17270121,2026-06-24,68
6166,凌華,電子,154.0,-1.5974440894568689,99,165.0,143.22,6.666666666666667,7,0.9743031028593291,2157784,2026-06-24,67
6789,采鈺,其他,546.0,-1.0869565217391304,99,593.0,507.78,14.953271028037381,6,0.4375535544805222,3925325,2026-06-24,66
3583,辛耘,電子,858.0,-2.7210884353741496,99,947.0,797.94,15.049504950495049,7,0.6332313488350265,926300,2026-06-24,65
3042,晶技,電子,190.5,0.0,99,247.0,177.17,22.874493927125506,4,1.8814425953622196,18273855,2026-06-24,62
6658,聯策,其他,188.0,0.26666666666666666,99,245.42,174.84,23.397686624974728,7,0.6202437313486823,921192,2026-06-24,59
3714,富采,電子,71.2,1.5691847333308881,99,80.0,66.22,18.25488152058128,7,0.5135903167551975,20928573,2026-06-24,54
6278,台表科,電子,201.5,-1.2254901960784315,99,252.5,187.4,20.825147347740668,8,0.618519586868357,4065573,2026-06-24,52
6415,矽力*-KY,半導體,605.0,-6.2015503875969,99,694.0,562.65,12.82420749279539,7,0.9526879529137365,4186082,2026-06-24,44
6196,帆宣,電子,540.0,1.019320771762144,96,589.88,502.2,8.456534158969989,6,0.8319055406429997,1106519,2026-06-24,77
1560,中砂,傳產,749.0,6.24113475177305,96,770.0,696.57,2.727272727272727,7,0.6693756651677312,3149385,2026-06-24,63
2460,建通,電子,40.45,9.918482612910118,96,40.45,37.62,1.8203883158047072,5,1.1461724721937845,7740159,2026-06-24,63
