股票代號,股票名稱,產業,收盤價,今日漲跌%,VCP強度,Pivot進場價,建議停損,距高點%,縮量次數,量比,成交量(股),更新日期,RS分數
7610,聯友金屬-創,其他,2030.0,-1.694915254237288,99,2170.0,1887.9,23.106060606060606,5,1.3946087004654046,1219688,2026-09-09,100
2408,南亞科,電子,523.0,-1.5065913370998116,99,569.0,486.39,8.084358523725834,9,0.9946849675701186,37328355,2026-09-09,99
3189,景碩,電子,812.0,1.5,99,960.0,755.16,15.416666666666668,5,1.558476070012764,15172931,2026-09-09,99
1303,南亞,傳產,236.5,0.6382978723404255,99,250.0,219.95,5.4,5,1.1976129879462107,67504427,2026-09-09,97
2426,鼎元,電子,99.5,2.051282051282051,99,111.0,92.54,10.36036036036036,1,2.2859763079575512,56106496,2026-09-09,97
3532,台勝科,電子,424.0,6.532663316582915,99,438.5,394.32,23.18840579710145,4,0.9456400135673201,9156590,2026-09-09,96
8039,台虹,其他,289.5,-1.697792869269949,99,364.0,269.24,20.467032967032967,4,1.1479570934248646,33240703,2026-09-09,96
6213,聯茂,電子,523.0,2.549019607843137,99,599.0,486.39,12.687813021702837,5,0.883987486721676,14875372,2026-09-09,95
6226,光鼎,電子,29.65,0.1689163392438587,99,36.6,27.57,18.989068703117525,8,1.1149012818354114,15217862,2026-09-09,92
6141,柏承,電子,50.5,2.226717490170205,99,59.9,46.96,15.692823516569987,4,1.4799025549561953,2251116,2026-09-09,91
6225,天瀚,電子,67.6,9.918696705887957,99,78.2,62.87,13.554985790008226,9,0.9674755962255365,120851,2026-09-09,91
2059,川湖,傳產,12400.0,-0.9584664536741214,99,15031.98,11532.0,17.5091987650144,7,0.9490041208791209,468890,2026-09-09,90
2454,聯發科,半導體,4625.0,-1.8046709129511678,99,4855.0,4301.25,6.385632763537716,7,1.0296357500197595,5358620,2026-09-09,87
6446,藥華藥,其他,1345.0,-4.270462633451958,99,1645.0,1250.85,18.237082066869302,3,1.2904838369824723,4556381,2026-09-09,87
2305,全友,電子,35.0,5.421684324386681,99,36.2,32.55,17.93669695706127,4,1.4630956689331918,12269584,2026-09-09,85
3008,大立光,電子,6870.0,5.6923076923076925,99,7995.0,6389.1,14.071294559099437,8,1.0782672865278669,1398180,2026-09-09,85
2464,盟立,電子,197.5,1.5424164524421593,99,224.0,183.68,11.830357142857142,8,1.4345841285612266,7652272,2026-09-09,83
6672,騰輝電子-KY,其他,299.5,1.870748299319728,99,317.5,278.54,9.242424242424242,6,1.2519504796101524,9009400,2026-09-09,82
2395,研華,電子,653.0,-0.60882800608828,98,727.0,607.29,10.178817056396149,7,0.8062494553701557,2192026,2026-09-09,71
