股票代號,股票名稱,產業,收盤價,今日漲跌%,VCP強度,Pivot進場價,建議停損,距高點%,縮量次數,量比,成交量(股),更新日期,RS分數
3189,景碩,電子,962.0,6.181015452538632,99,996.0,894.66,3.413654618473896,5,1.117532410322869,42636837,2026-09-24,100
3026,禾伸堂,電子,810.0,5.46875,99,856.0,753.3,22.48803827751196,5,1.2557882559115883,13165005,2026-09-24,99
1303,南亞,傳產,238.0,4.615384615384616,99,251.5,221.34,5.36779324055666,7,0.6839676716587855,66988228,2026-09-24,97
6226,光鼎,電子,44.0,3.0444946459786792,99,48.0,40.92,8.333333333333332,7,1.5866554503656496,2300268,2026-09-24,97
8046,南電,其他,1240.0,2.479338842975207,99,1335.0,1153.2,12.36749116607774,5,0.8770760447225505,13887070,2026-09-24,97
6213,聯茂,電子,595.0,9.981515711645102,99,595.0,553.35,0.667779632721202,6,1.0354548983745804,16789150,2026-09-24,96
2305,全友,電子,62.9,-1.1006241588622316,99,65.6,58.5,4.115849102202836,5,2.3185565542556503,4202638,2026-09-24,95
2426,鼎元,電子,96.9,-0.9202469302609394,99,111.0,90.12,12.702701328037023,7,1.1404246992193998,28423228,2026-09-24,95
3532,台勝科,電子,452.5,1.6853932584269662,99,474.0,420.83,18.02536231884058,7,0.9276019920954804,4595564,2026-09-24,93
6141,柏承,電子,51.8,0.0,99,59.9,48.17,13.52254103919993,9,0.6975790001321932,1738606,2026-09-24,93
6834,天二科技,其他,116.0,2.2026431718061676,99,121.0,107.88,18.88111888111888,2,1.5475207303691532,5909789,2026-09-24,92
2059,川湖,傳產,12350.0,-0.3228410008071025,99,14740.0,11485.5,17.841822963542565,7,0.7042915973923106,416239,2026-09-24,91
6672,騰輝電子-KY,其他,337.5,9.93485342019544,99,337.5,313.88,0.0,4,1.2700838915608297,15279336,2026-09-24,87
3008,大立光,電子,6245.0,0.8885298869143781,99,7995.0,5807.85,21.88868042526579,7,0.93986044172722,1195938,2026-09-24,85
3605,宏致,電子,183.5,1.9444444444444444,99,188.5,170.66,2.6525198938992043,5,1.737338452545418,14806671,2026-09-24,81
2395,研華,電子,722.0,2.9957203994293864,99,728.0,671.46,0.8241758241758242,7,0.7126694223651759,2754928,2026-09-24,75
2466,冠西電,電子,119.5,5.286343612334802,99,120.5,111.14,5.533596837944664,6,0.9643726348316396,2390681,2026-09-24,58
2464,盟立,電子,195.5,0.2564102564102564,98,224.0,181.82,12.723214285714285,8,0.8541426934544382,13490486,2026-09-24,84
3443,創意,半導體,8525.0,1.6696481812760882,97,8545.0,7928.25,0.23405500292568754,6,0.9570132788767552,1431023,2026-09-24,98
