股票代號,股票名稱,產業,收盤價,今日漲跌%,VCP強度,Pivot進場價,建議停損,距高點%,縮量次數,量比,成交量(股),更新日期,RS分數
7610,聯友金屬-創,其他,2600.0,6.995884773662551,99,2640.0,2418.0,1.5151515151515151,6,0.8075244051744789,760543,2026-07-16,100
2408,南亞科,電子,439.0,-8.731808731808732,99,503.38,408.27,12.789913637161131,7,0.6802603844724349,85179030,2026-07-16,99
8021,尖點,其他,505.0,-5.075187969924812,99,620.48,469.65,19.130577320579594,8,0.15243329876991835,568843,2026-07-16,99
1303,南亞,傳產,221.0,-2.857142857142857,99,230.0,205.53,3.91304347826087,4,1.1263864425616554,133815181,2026-07-16,98
4764,雙鍵,其他,328.5,-9.876543209876543,99,374.0,305.5,12.165775401069519,4,1.481077811276784,7001399,2026-07-16,98
3189,景碩,電子,770.0,-8.875739644970414,99,937.4,716.1,17.857489808106166,5,0.1654602125414209,2656254,2026-07-16,97
8046,南電,其他,1275.0,-9.89399293286219,99,1415.0,1185.75,9.89399293286219,4,0.9984060762091391,19371014,2026-07-16,97
3167,大量,電子,851.0,-4.596412556053812,99,959.34,791.43,15.75045599647936,4,1.5235871374343317,3910479,2026-07-16,96
3532,台勝科,電子,471.0,-9.94263862332696,99,552.0,438.03,14.673913043478262,5,2.017806453936056,7800616,2026-07-16,96
2243,宏旭-KY,傳產,53.0,3.515623457497009,99,67.8,49.29,21.82891207314496,5,0.7146514441298966,712383,2026-07-16,95
3481,群創,電子,57.3,-2.0512833554520564,99,72.6,53.29,21.07437955734168,7,0.6407186235310611,242291477,2026-07-16,95
4958,臻鼎-KY,其他,578.0,-6.472491909385113,99,659.0,537.54,12.291350531107739,5,1.0314645765176664,33275193,2026-07-16,95
8150,南茂,其他,122.5,7.456140350877193,99,125.0,113.93,2.0,6,1.2121941834096819,180291849,2026-07-16,94
2484,希華,電子,89.6,9.93864843450441,99,102.0,83.33,12.15686424105775,6,1.3739917309454057,44306853,2026-07-16,93
3711,日月光投控,電子,682.0,-0.14641288433382138,99,722.4,634.26,5.592083502364281,6,0.934948541005542,21703625,2026-07-16,93
2467,志聖,電子,620.0,5.263157894736842,99,672.0,576.6,9.554280912955829,3,1.0722842117677953,4524509,2026-07-16,92
2059,川湖,傳產,8655.0,1.8235294117647058,99,8900.0,8049.15,2.752808988764045,5,0.9165388432426788,724192,2026-07-16,91
6226,光鼎,電子,25.05,-9.892086602412343,99,28.95,23.3,13.471507506388464,7,0.9796418905682155,3040122,2026-07-16,91
6672,騰輝電子-KY,其他,267.5,-0.18656716417910446,99,330.0,248.78,18.939393939393938,9,0.6501718482345742,1697426,2026-07-16,90
1727,中華化,傳產,91.0,-3.0883934811009173,99,103.32,84.63,18.61126444710259,9,0.5603897111753142,2226345,2026-07-16,89
2303,聯電,電子,160.0,-3.614457831325301,99,182.38,148.8,12.270467435172321,9,0.26996552299131693,87227079,2026-07-16,89
6213,聯茂,電子,325.0,-2.9850746268656714,99,424.5,302.25,23.439340400471142,5,1.394172104888449,11214080,2026-07-16,89
2486,一詮,電子,261.5,1.7509727626459144,99,295.0,243.2,17.61576583332393,5,1.2033545560065557,18931239,2026-07-16,88
6141,柏承,電子,43.75,9.924625222759635,99,43.75,40.69,7.797683252787885,6,0.6159178612551862,7308868,2026-07-16,88
2305,全友,電子,34.4,-1.8544870908138495,99,42.65,31.99,19.343492860121273,6,0.6964179599036081,3504341,2026-07-16,87
3149,正達,電子,93.5,3.6585400924696185,99,109.0,86.96,14.220183486238533,6,0.519378555960098,15501555,2026-07-16,86
6257,矽格,電子,238.0,0.21052631578947367,99,275.15,221.34,13.501450304578622,7,0.7461612741953689,4270867,2026-07-16,86
2302,麗正,電子,44.7,-2.1881837709091525,99,58.1,41.57,23.063679970921633,7,0.8005023054422508,7965586,2026-07-16,85
6196,帆宣,電子,590.0,0.8547008547008548,99,607.0,548.7,2.800658978583196,7,0.6850849997874247,2652165,2026-07-16,85
6446,藥華藥,其他,1260.0,-4.545454545454546,99,1413.81,1171.8,10.878870289509958,5,0.9363348681164412,4406182,2026-07-16,84
6525,捷敏-KY,其他,191.5,1.5915119363395225,99,221.0,178.1,13.34841628959276,5,1.7410216870903534,4921994,2026-07-16,84
2464,盟立,電子,157.5,-1.2539184952978055,99,206.5,146.48,23.728813559322035,8,0.4766417109715709,4413525,2026-07-16,83
3055,蔚華科,電子,180.0,-6.7357512953367875,99,201.0,167.4,10.44776119402985,5,0.7966305632203717,1250440,2026-07-16,82
4807,日成-KY,其他,42.8,7.94450842360167,99,45.6,39.8,6.753817398177089,7,0.7496667117521723,1063482,2026-07-16,80
8028,昇陽半導體,其他,350.0,9.89010989010989,99,364.0,325.5,3.8461538461538463,6,0.7566601424581713,17336783,2026-07-16,80
6197,佳必琪,電子,325.5,-2.690582959641256,99,405.0,302.72,19.62962962962963,10,0.6586516720837201,1570662,2026-07-16,79
1560,中砂,傳產,728.0,-1.2289295167248442,99,784.74,677.04,7.230214470699598,6,0.6063227698194363,3136289,2026-07-16,73
6166,凌華,電子,128.0,-1.1583011583011582,99,163.54,119.04,21.731673472080793,8,0.31023583528288695,826065,2026-07-16,71
8162,微矽電子-創,其他,70.5,0.14204328402512106,97,89.9,65.56,21.579534145274025,10,0.6913913978106766,162678,2026-07-16,70
8039,台虹,其他,199.5,9.917355371900827,95,199.5,185.54,0.0,4,1.1993545147323004,14163317,2026-07-16,92
4916,事欣科,其他,110.5,-2.2123893805309733,95,119.5,102.76,13.333333333333334,7,0.8280727378808972,4670941,2026-07-16,82
2409,友達,電子,27.65,-2.2968185019562117,93,34.45,25.71,19.73875469902593,7,0.7227613670766384,160309386,2026-07-16,78
6949,沛爾生醫-創,其他,1105.0,7.804878048780488,92,1115.0,1027.65,0.8968609865470852,6,1.487986787290333,797452,2026-07-16,97
5285,界霖,其他,92.3,-1.5991470695073606,89,115.5,85.84,20.08657744436553,8,0.6410609931321469,1291749,2026-07-16,71
3008,大立光,電子,4260.0,5.445544554455446,85,5360.0,3961.8,20.522388059701495,6,0.8428272975877028,3071941,2026-07-16,68
3033,威健,電子,54.2,-2.5179815640341547,83,59.4,50.41,8.75420981373874,6,0.9564793820373924,61167537,2026-07-16,63
6902,GOGOLOOK,其他,131.0,-1.5037593984962405,82,142.0,121.83,14.37908496732026,8,0.30187516722487595,43538,2026-07-16,58
0053,元大電子,傳產,238.0,-0.7713179305558118,79,254.5,221.34,6.4833005893909625,7,0.9078490393057325,17476,2026-07-16,77
2883,凱基金,金融,30.55,1.3266985857088787,79,31.2,28.41,2.0833381730265943,8,0.5015088523728093,43742737,2026-07-16,72
7788,松川精密,其他,261.0,-3.153988868274583,79,305.5,242.73,14.566284779050736,7,0.8420100990771204,1283807,2026-07-16,67
3702,大聯大,電子,113.5,-2.575107296137339,79,123.0,105.56,10.980392156862745,6,0.7652321478015407,12321070,2026-07-16,60
2395,研華,電子,530.0,-0.5628517823639775,78,593.0,492.9,10.623946037099493,7,0.7858968798232147,2266487,2026-07-16,59
2885,元大金,金融,66.7,-0.44776574889225745,77,72.3,62.03,7.745512955935448,7,0.7607445856898174,20804333,2026-07-16,74
6239,力成,電子,316.5,0.7961783439490446,76,377.5,294.35,18.217054263565892,9,0.6601474415950034,12768055,2026-07-16,79
2441,超豐,電子,139.0,1.8315018315018317,75,156.0,129.27,10.897435897435898,9,0.8658982743141733,7179730,2026-07-16,80
5434,崇越,其他,596.0,9.845166216668305,75,596.0,554.28,0.0,3,1.4549054765291909,4289672,2026-07-16,74
0057,富邦摩台,傳產,315.15,-0.015868752731526457,75,330.5,293.09,4.644479910292171,9,0.43051649143299053,7163,2026-07-16,73
6139,亞翔,電子,868.0,-3.016759776536313,74,987.0,807.24,12.056737588652481,7,0.6959595423768232,3890004,2026-07-16,82
0050,元大台灣50,傳產,106.4,0.09407193908771966,74,112.3,98.95,5.2537857217685575,8,0.7951280668753258,72668374,2026-07-16,75
5471,松翰,其他,60.1,-4.754358276617671,70,68.25,55.89,11.940792549105641,7,1.1748161777348016,3918166,2026-07-16,70
2423,固緯,電子,82.7,-2.4764222027608693,70,87.5,76.91,5.4857177734375,6,0.8102221502904833,243786,2026-07-16,67
6770,力積電,其他,76.5,0.5256261943486538,69,89.3,71.15,19.047619047619047,5,0.6894642619554592,445414848,2026-07-16,94
2330,台積電,半導體,2470.0,1.2295081967213115,69,2535.0,2297.1,2.564102564102564,8,0.7739542036290809,29218446,2026-07-16,76
2428,興勤,電子,289.0,-2.0338983050847457,69,363.5,268.77,20.495185694635488,7,1.0087487954407712,958478,2026-07-16,76
1326,台化,傳產,68.9,-2.683617858730775,68,73.0,64.08,5.616436265919306,2,1.896749549169018,110518521,2026-07-16,86
2434,統懋,電子,90.8,9.92736650014081,67,90.8,84.44,0.0,3,2.337113899908365,1084586,2026-07-16,87
7827,漢康-KY創,其他,169.5,2.727272727272727,67,187.0,157.64,9.358288770053475,9,0.6948786205345528,154112,2026-07-16,81
7795,長廣,其他,563.0,-4.898648648648648,66,666.0,523.59,15.465465465465467,5,0.927958884370385,276845,2026-07-16,91
0051,元大中型100,傳產,142.8,-1.1080269476143771,66,152.05,132.8,6.083525034097698,8,0.7871526887831147,51332,2026-07-16,69
1409,新纖,傳產,26.0,0.386101864643198,65,34.1,24.18,23.75366227734081,4,2.2676412015998966,20061581,2026-07-16,75
3094,聯傑,電子,40.95,1.2360939198253444,65,46.15,38.08,11.267606914429937,8,1.0034247628872632,13200600,2026-07-16,63
2369,菱生,電子,39.85,-2.5672445295471142,63,45.7,37.06,12.800880068173731,9,1.0738197928462203,11923943,2026-07-16,81
0056,元大高股息,傳產,52.65,-0.6603744794737618,62,54.9,48.96,4.098360541828745,5,0.9093972056586342,43097784,2026-07-16,61
6944,兆聯實業,其他,1035.0,0.0,61,1115.0,962.55,7.174887892376682,7,0.6918434753769035,433224,2026-07-16,77
1718,中纖,傳產,14.65,-1.6778523919496573,60,16.2,13.62,9.567907848221209,7,1.549990628316751,7022071,2026-07-16,78
2887,台新新光金,金融,36.15,0.0,60,37.75,33.62,4.238406553963162,6,0.6540754894644432,65098189,2026-07-16,72
2527,宏璟,其他,49.55,9.988901390031675,59,49.55,46.08,0.0,6,1.5952212293272907,5297909,2026-07-16,69
2851,中再保,金融,36.9,-4.155840192522321,59,39.3,34.32,6.106864523596232,7,0.614158870513806,3407869,2026-07-16,63
1708,東鹼,傳產,55.9,-1.4109333797107222,57,64.2,51.99,12.92834239393299,9,1.0342165241465964,3558411,2026-07-16,67
5515,建國,其他,41.9,-0.11918769046774008,54,42.3,38.97,0.9456210836788581,9,0.4305908180931466,153275,2026-07-16,65
2476,鉅祥,電子,131.5,1.5444015444015444,53,140.0,122.3,6.071428571428571,7,0.7395547312289231,2070855,2026-07-16,68
2535,達欣工,其他,89.3,1.3620937553014985,53,96.9,83.05,9.432044184873076,8,0.3568761771410837,168621,2026-07-16,60
2347,聯強,電子,87.3,0.11468590254078095,53,93.63,81.19,6.765545598355481,5,1.2612567537089585,6271354,2026-07-16,45
1563,巧新,傳產,65.1,4.15999755859375,53,71.03,60.54,8.344886062887975,8,1.0575794386263768,947897,2026-07-16,43
6579,研揚,其他,159.5,-1.238390092879257,53,181.5,148.34,13.87372254278018,7,1.2383626073086964,276744,2026-07-16,43
6414,樺漢,其他,400.0,1.394169835234474,52,418.0,372.0,4.30622009569378,5,0.9021013111961558,1668259,2026-07-16,46
2891,中信金,金融,63.0,-0.7874015748031495,51,70.97,58.59,11.22686425033949,5,0.9522683344806323,49579591,2026-07-16,56
2414,精技,電子,61.8,-4.3343642464360626,51,67.7,57.47,8.714915771255189,7,0.8232687419966787,459803,2026-07-16,50
2401,凌陽,電子,30.0,-3.8461561974218275,49,35.65,27.9,15.848530951050535,9,0.6222854949480033,4757894,2026-07-16,61
2458,義隆,電子,175.5,-1.680672268907563,49,196.5,163.22,10.687022900763358,6,1.1389695567414082,3394384,2026-07-16,54
3356,奇偶,電子,59.6,-1.160863634819469,49,64.3,55.43,7.309493552983948,7,0.38529890442744036,236968,2026-07-16,47
2465,麗臺,電子,80.8,-3.001200370240856,49,93.0,75.14,13.859274602397125,7,1.3616536063377311,1229492,2026-07-16,39
8131,福懋科,其他,76.6,-5.665022964290486,48,85.94,71.24,10.865055200042944,6,1.4499123216760632,20017446,2026-07-16,84
